DAO,Proposal,votes_voter,votes_choice,votes_vp,votes_created,proposals_title,proposal_date,usd_value,proposal_date_2,cumulative_vp,cumulative_usd_value,total_vp,total_usd_value,percentage_of_total_vp,cum_percentage_of_total_vp,cum_percentage_of_total_vp_stepped,proposal_voter_rank,total_voters,percentage_voters_counted,percentage_voters_counted_stepped
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0xFA1cEa4Ad0D46da10B9D231397d1FD589C592C38,1,12.51247436872862,1649865452,Close STORM to STMX Swap Proposal,2022-04-12,0.21651350471650882,2022-04-13 15:57:32,17908.346328886382,309.8826589435159,18066.756311230216,312.62375550432574,0.0006925426627479408,0.9912319073090982,1.0,80,80,0.7843137254901961,78.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0xf20A0C27ED8Adf6C9Fc60C1FE71e27D997966D33,1,11.818298710290989,1649917873,Close STORM to STMX Swap Proposal,2022-04-12,0.20450161959546118,2022-04-14 06:31:13,17920.16462759667,310.08716056311135,18066.756311230216,312.62375550432574,0.0006541295706805598,0.9918860922300554,1.0,81,81,0.7941176470588235,79.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0xDf0436bA83A5AB9A02eF5Add85595BEAF5De1562,1,11.638224938819802,1649883836,Close STORM to STMX Swap Proposal,2022-04-12,0.20138565689937069,2022-04-13 21:03:56,17931.802852535493,310.28854622001074,18066.756311230216,312.62375550432574,0.0006441665208648126,0.9925302587509202,1.0,82,82,0.803921568627451,80.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0xB787133633C58414E8aC361dAc2162Dcb5Af3b60,1,11.526967161693143,1649867357,Close STORM to STMX Swap Proposal,2022-04-12,0.19946047323522956,2022-04-13 16:29:17,17943.329819697185,310.48800669324595,18066.756311230216,312.62375550432574,0.0006380226401451018,0.9931682813910654,1.0,83,83,0.8137254901960784,81.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x5aB9ce4ab630E7fA3f6Dfd42768A3560BD5eb2a1,1,11.362387868212462,1649942824,Close STORM to STMX Swap Proposal,2022-04-12,0.19661262407404964,2022-04-14 13:27:04,17954.692207565397,310.68461931731997,18066.756311230216,312.62375550432574,0.0006288898444806668,0.9937971712355459,1.0,84,84,0.8235294117647058,82.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0xE9ffC9aB5324eCFF7c0bC83F6e2Ec0A38851F4a6,1,11.12485901269984,1650337322,Close STORM to STMX Swap Proposal,2022-04-12,0.1925024694025748,2022-04-19 03:02:02,17965.817066578096,310.87712178672257,18066.756311230216,312.62375550432574,0.000615771828889933,0.9944129430644358,1.0,85,85,0.8333333333333334,83.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x2987984B00E163aF06e18ef247b40028b7cf7BD6,2,11.051394601824537,1650390831,Close STORM to STMX Swap Proposal,2022-04-12,0.19123125504466185,2022-04-19 17:53:51,17976.86846117992,311.06835304176724,18066.756311230216,312.62375550432574,0.0006116759084101258,0.9950246189728459,1.0,86,86,0.8431372549019608,84.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x18817A9B9e409cC0431cFf0BD715F301B44060fB,1,10.946011583744475,1649839542,Close STORM to STMX Swap Proposal,2022-04-12,0.18940772710688308,2022-04-13 08:45:42,17987.814472763665,311.2577607688741,18066.756311230216,312.62375550432574,0.0006058641293509399,0.9956304831021969,1.0,87,87,0.8529411764705882,85.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x0c191127f97Ad4d95AE0B5b1F52b1A9E6d61B67E,1,9.610690960594363,1649890754,Close STORM to STMX Swap Proposal,2022-04-12,0.16630159002171757,2022-04-13 22:59:14,17997.42516372426,311.4240623588958,18066.756311230216,312.62375550432574,0.000531971509884148,0.9961624546120811,1.0,88,88,0.8627450980392157,86.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x2305cBE5E10c42C9cEb6970cf0F6B01bb80e8689,1,9.58789690625281,1649887025,Close STORM to STMX Swap Proposal,2022-04-12,0.16590716598960747,2022-04-13 21:57:05,18007.013060630514,311.5899695248854,18066.756311230216,312.62375550432574,0.0005306984535188024,0.9966931530655998,1.0,89,89,0.8725490196078431,87.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0xD4d69F0dd613aD5edD117Ba1481e358B2E5CDE05,1,8.794170350863508,1650031345,Close STORM to STMX Swap Proposal,2022-04-12,0.1521726708586207,2022-04-15 14:02:25,18015.807230981376,311.74214219574407,18066.756311230216,312.62375550432574,0.0004867503337760064,0.9971799033993759,1.0,90,90,0.8823529411764706,88.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0xBd4713Eab86029180770Da858dF526c7F2a51D2B,1,8.475476349425929,1649899657,Close STORM to STMX Swap Proposal,2022-04-12,0.14665804975731175,2022-04-14 01:27:37,18024.282707330804,311.8888002455014,18066.756311230216,312.62375550432574,0.00046909359549143206,0.9976490523451441,1.0,91,91,0.8921568627450981,89.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x1fFcB895d63701ACc1C75aA16bb01d0D61739298,1,8.140948514001886,1649875585,Close STORM to STMX Swap Proposal,2022-04-12,0.14086944296872125,2022-04-13 18:46:25,18032.423655844803,312.0296696884701,18066.756311230216,312.62375550432574,0.0004506066030555456,0.9980996589481996,1.0,92,92,0.9019607843137255,90.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x6Ed0a5Cbd97030b2Fc68E6fbF6A985d018ddB50F,1,6.031838637693196,1649877911,Close STORM to STMX Swap Proposal,2022-04-12,0.10437380208308908,2022-04-13 19:25:11,18038.4554944825,312.1340434905532,18066.756311230216,312.62375550432574,0.0003338728693810405,0.9984334764673041,1.0,93,93,0.9117647058823529,91.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x673aF188913BA4D9dBea75FD12C281C6ACFeC89A,1,5.05206956583506,1649863327,Close STORM to STMX Swap Proposal,2022-04-12,0.08742006221441748,2022-04-13 15:22:07,18043.507564048334,312.2214635527676,18066.756311230216,312.62375550432574,0.00027962959816197225,0.9987131614157427,1.0,94,94,0.9215686274509803,92.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0xB73666eC4249A7a5ce3796ac765A84a68b83a6B6,1,4.857987753105447,1649890719,Close STORM to STMX Swap Proposal,2022-04-12,0.08406170700524782,2022-04-13 22:58:39,18048.36555180144,312.3055252597729,18066.756311230216,312.62375550432574,0.0002688916444716669,0.9989820530602144,1.0,95,95,0.9313725490196079,93.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x3E85E1BE2b89B83a599BFecCfE871B256436DcBd,1,3.8569150469102493,1649906380,Close STORM to STMX Swap Proposal,2022-04-12,0.06673933305209458,2022-04-14 03:19:40,18052.222466848347,312.37226459282493,18066.756311230216,312.62375550432574,0.0002134860174407615,0.9991954837273784,1.0,96,96,0.9411764705882353,94.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0xd42730554f54FaB78b11910E742c0d73692D4E38,1,3.3567010776137733,1649857137,Close STORM to STMX Swap Proposal,2022-04-12,0.058083724544219506,2022-04-13 13:38:57,18055.579167925964,312.4303483173692,18066.756311230216,312.62375550432574,0.00018581087906368587,0.9993812946064421,1.0,97,97,0.9509803921568627,95.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0xb2A6F74f1972952f596070993EBe89bBbBc131f0,2,3.1834400234841405,1649856905,Close STORM to STMX Swap Proposal,2022-04-12,0.05508564782853507,2022-04-13 13:35:05,18058.762607949448,312.48543396519767,18066.756311230216,312.62375550432574,0.0001761799309084635,0.9995575298876271,1.0,98,98,0.9607843137254902,96.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x50D1177a07CB5346C1EFD45a6966B99A9505051A,2,3.1029372681866554,1649862791,Close STORM to STMX Swap Proposal,2022-04-12,0.05369264328162026,2022-04-13 15:13:11,18061.86554521763,312.5391266084793,18066.756311230216,312.62375550432574,0.00017175190876813143,0.9997292817963954,1.0,99,99,0.9705882352941176,97.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x1610Fce7FABD70B46Dd8fdC50117749e13432002,1,2.481497408315835,1650297807,Close STORM to STMX Swap Proposal,2022-04-12,0.04293936474804441,2022-04-18 16:03:27,18064.34704262595,312.5820659732274,18066.756311230216,312.62375550432574,0.00013732403662704932,0.9998666058330224,1.0,100,100,0.9803921568627451,98.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x33c9aA2890fe0B534F269733614bBee507CB3f3E,1,1.2055852519080046,1649949468,Close STORM to STMX Swap Proposal,2022-04-12,0.020861220605374136,2022-04-14 15:17:48,18065.552627877856,312.6029271938327,18066.756311230216,312.62375550432574,6.675243376550644e-05,0.9999333582667879,1.0,101,101,0.9901960784313726,99.0
stormxio.eth,0xbbf1366a764a3e8a652524e79238d41e775c752a4380d12cec471ae5a074e722,0x81D5Bf45de36CFB8d7881465E9Aaa28eDb86cf64,1,1.203683352357396,1649879338,Close STORM to STMX Swap Proposal,2022-04-12,0.02082831049301857,2022-04-13 19:48:58,18066.756311230216,312.62375550432574,18066.756311230216,312.62375550432574,6.664173321199814e-05,0.9999999446497232,1.0,102,102,1.0,100.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x190976E54Fb12fAb0E63c6fa9cb3cB4245b9D52a,1,5720.546728268887,1658874838,Add Withdrawal Token,2022-07-22,45.14666430736632,2022-07-26 22:33:58,5720.546728268887,45.14666430736632,14982.671060181045,118.24352687114207,0.3818109188816145,0.3818109188816145,0.0,1,1,0.038461538461538464,4.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x3A6164974B368E87CcA3e32bB5c49570c14dAdaf,3,3096.6524480063185,1658524611,Add Withdrawal Token,2022-07-22,24.438840409408176,2022-07-22 21:16:51,8817.199176275206,69.5855047167745,14982.671060181045,118.24352687114207,0.20668225356361716,0.5884931724452318,1.0,2,2,0.07692307692307693,8.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0xe25459E909361263809052b07E80DCCcc4100067,2,1040.7584107541484,1659593330,Add Withdrawal Token,2022-07-22,8.21368530444719,2022-08-04 06:08:50,9857.957587029354,77.79919002122168,14982.671060181045,118.24352687114207,0.06946412088099117,0.6579573600700009,1.0,3,3,0.11538461538461539,12.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x8d3dAD7e7941b16721EF4364c4eb1c67Dd9fF302,2,953.4850718935372,1658768612,Add Withdrawal Token,2022-07-22,7.524922443189108,2022-07-25 17:03:32,10811.442658922891,85.32411246441079,14982.671060181045,118.24352687114207,0.06363919114550344,0.7215965512155043,1.0,4,4,0.15384615384615385,15.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x3283DD9e2b98c348A47a274B5CC2b64f41c689F6,1,803.2057691642974,1658588565,Add Withdrawal Token,2022-07-22,6.338915308742505,2022-07-23 15:02:45,11614.648428087188,91.66302777315329,14982.671060181045,118.24352687114207,0.05360900293472392,0.7752054874064502,1.0,5,5,0.19230769230769232,19.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x199a051119AD6164E6645dbFE73D431440B1Fb87,1,621.1055057100513,1659609743,Add Withdrawal Token,2022-07-22,4.901776542997353,2022-08-04 10:42:23,12235.75393379724,96.56480431615064,14982.671060181045,118.24352687114207,0.04145496096490145,0.8166604483713518,1.0,6,6,0.23076923076923078,23.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x3C27284E0CCC5f7e772aB880C661720D0d199572,2,528.0941596457966,1658535877,Add Withdrawal Token,2022-07-22,4.167729219025942,2022-07-23 00:24:37,12763.848093443035,100.73253353517659,14982.671060181045,118.24352687114207,0.035246988687597076,0.8519074370589488,1.0,7,7,0.2692307692307692,27.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x0d6881655f8Ac9E91adE5714ddfD1b6e99d08Bf8,2,441.16778263125366,1658853589,Add Withdrawal Token,2022-07-22,3.4817045873001002,2022-07-26 16:39:49,13205.015876074289,104.21423812247669,14982.671060181045,118.24352687114207,0.02944521904306776,0.8813526561020165,1.0,8,8,0.3076923076923077,31.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x9C1A8Ca147C6E96568Be30febafDD4bf7D3c06F2,2,243.67603814613597,1658613749,Add Withdrawal Token,2022-07-22,1.9230959585678775,2022-07-23 22:02:29,13448.691914220424,106.13733408104457,14982.671060181045,118.24352687114207,0.01626385684260549,0.897616512944622,1.0,9,9,0.34615384615384615,35.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0xe41eeB9ab53Ab208fD57A5E10dFC2FeE464Ca216,1,225.4419469732078,1658935157,Add Withdrawal Token,2022-07-22,1.7791921619139495,2022-07-27 15:19:17,13674.133861193632,107.91652624295853,14982.671060181045,118.24352687114207,0.015046850794951768,0.9126633637395738,1.0,10,10,0.38461538461538464,38.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x6585eC2D632442c1528088307418537d7D091584,1,207.13019851576348,1659696323,Add Withdrawal Token,2022-07-22,1.6346754924837625,2022-08-05 10:45:23,13881.264059709396,109.55120173544229,14982.671060181045,118.24352687114207,0.013824638732615748,0.9264880024721894,1.0,11,11,0.4230769230769231,42.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x08A61fADbdCFDFfd5ff7C44D2cE059e7339B6B50,2,162.824473218356,1658676535,Add Withdrawal Token,2022-07-22,1.2850138601415428,2022-07-24 15:28:55,14044.088532927752,110.83621559558384,14982.671060181045,118.24352687114207,0.010867488905515506,0.937355558121483,1.0,12,12,0.46153846153846156,46.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x764b3973f0980Ecd8C3242a868F223f5D125249c,2,161.2927368488592,1659276394,Add Withdrawal Token,2022-07-22,1.2729253673862388,2022-07-31 14:06:34,14205.381269776612,112.10914096297007,14982.671060181045,118.24352687114207,0.010765304181430947,0.948120795559136,1.0,13,13,0.5,50.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x2Fcc797911A69EE6ad1adC1bDc476c8d589599bF,2,156.01789544913095,1659641836,Add Withdrawal Token,2022-07-22,1.2312962180653673,2022-08-04 19:37:16,14361.399165225743,113.34043718103544,14982.671060181045,118.24352687114207,0.010413230752596167,0.9585340263117321,1.0,14,14,0.5384615384615384,54.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x1edB4c7B145CEF7e46d5B5c256cEDCd5C45f2EcE,2,152.38541232518878,1658972139,Add Withdrawal Token,2022-07-22,1.2026285917022457,2022-07-28 01:35:39,14513.784577550932,114.54306577273769,14982.671060181045,118.24352687114207,0.01017075060720152,0.9687048436627116,1.0,15,15,0.5769230769230769,58.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0xc5D074D8F2c68e4F6932338a0d192043ACC85e19,2,136.5039872742361,1659491176,Add Withdrawal Token,2022-07-22,1.0772920811280315,2022-08-03 01:46:16,14650.288564825169,115.62035785386573,14982.671060181045,118.24352687114207,0.009110792669130402,0.9778156363318421,1.0,16,16,0.6153846153846154,62.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x278Af297882A3118aF3BB6D02A261e596Dea6416,1,116.64376211276777,1658533218,Add Withdrawal Token,2022-07-22,0.920554803901935,2022-07-22 23:40:18,14766.932326937937,116.54091265776766,14982.671060181045,118.24352687114207,0.007785261238484196,0.9856008308265484,1.0,17,17,0.6538461538461539,65.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x4AdA1B9D9fe28aBd9585f58cfEeD2169A39e1c6b,5,63.565050795496795,1658535889,Add Withdrawal Token,2022-07-22,0.5016565979198647,2022-07-23 00:24:49,14830.497377733433,117.04256925568752,14982.671060181045,118.24352687114207,0.004242568247181577,0.9898433990737298,1.0,18,18,0.6923076923076923,69.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0xE368a7dDa63936275a0A58f93cE36be0c9676E85,2,29.36803078665114,1659645575,Add Withdrawal Token,2022-07-22,0.23177306126027636,2022-08-04 20:39:35,14859.865408520083,117.2743423169478,14982.671060181045,118.24352687114207,0.0019601312716625275,0.9918035303453924,1.0,19,19,0.7307692307692307,73.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0xE05b068d2B356B6866B2A40447C44F0Ed887ce5D,2,29.056679206189582,1658913828,Add Withdrawal Token,2022-07-22,0.22931586862601228,2022-07-27 09:23:48,14888.922087726272,117.50365818557381,14982.671060181045,118.24352687114207,0.0019393739567113203,0.9937429043021038,1.0,20,20,0.7692307692307693,77.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x58cBE7ee306526014C8DF44F49FDF954d956e3D1,5,28.892827678970285,1658541187,Add Withdrawal Token,2022-07-22,0.2280227492360309,2022-07-23 01:53:07,14917.814915405243,117.73168093480984,14982.671060181045,118.24352687114207,0.0019284279771229027,0.9956713322792267,1.0,21,21,0.8076923076923077,81.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x165bD5e83ab345dc3448dF500e5ef57779E4c73a,1,15.608446927533027,1659466868,Add Withdrawal Token,2022-07-22,0.12318216199763814,2022-08-02 19:01:08,14933.423362332776,117.85486309680748,14982.671060181045,118.24352687114207,0.0010417368866830813,0.9967130691659097,1.0,22,22,0.8461538461538461,85.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x10b89b85395a33e46f79d66D711711Acc6A6a3bC,1,13.258149869764338,1659131837,Add Withdrawal Token,2022-07-22,0.10463357261800318,2022-07-29 21:57:17,14946.68151220254,117.95949666942548,14982.671060181045,118.24352687114207,0.0008848890084344112,0.9975980249181221,1.0,23,23,0.8846153846153846,88.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0x5aB9ce4ab630E7fA3f6Dfd42768A3560BD5eb2a1,2,12.702756118212461,1658583413,Add Withdrawal Token,2022-07-22,0.10025039449696559,2022-07-23 13:36:53,14959.384268320753,118.05974706392244,14982.671060181045,118.24352687114207,0.0008478462116565339,0.9984458043860006,1.0,24,24,0.9230769230769231,92.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0xf20A0C27ED8Adf6C9Fc60C1FE71e27D997966D33,2,11.818298710290989,1659639505,Add Withdrawal Token,2022-07-22,0.09327023969947519,2022-08-04 18:58:25,14971.202567031045,118.15301730362192,14982.671060181045,118.24352687114207,0.0007887779681458645,0.9992346490979245,1.0,25,25,0.9615384615384616,96.0
stormxio.eth,0x5bf3110333575357306fe55ca430116cd29a9d924794b50da32aa92e7003b356,0xF7C9D7c8E082382598B5e1fc8D92e25fe6cbE00e,2,11.46849315,1658523509,Add Withdrawal Token,2022-07-22,0.09050956752014198,2022-07-22 20:58:29,14982.671060181045,118.24352687114207,14982.671060181045,118.24352687114207,0.0007654176458535095,1.000000066743778,1.0,26,26,1.0,100.0
